
################################################################################
user-based = 1 ( ~ user-based)
################################################################################

K = 10, lam = .1, learning_rate = 0.75, max_iter = 500, user_based = 1)

iter = 10 , loss = 11.035673753706833 , RMSE train = 1.31341077071076
iter = 930 , loss = 0.45184244072753166 , RMSE train = 0.936126173245967
iter = 940 , loss = 0.4505347599315052 , RMSE train = 0.936126177340411
iter = 950 , loss = 0.4493521150306162 , RMSE train = 0.9361261807314364
iter = 970 , loss = 0.44731525407651385 , RMSE train = 0.9361261858643869
iter = 980 , loss = 0.4464404471535111 , RMSE train = 0.9361261877890488
iter = 990 , loss = 0.44564928623209904 , RMSE train = 0.9361261893821482
iter = 1000 , loss = 0.44493377336994877 , RMSE train = 0.9361261907006105

User-based MF, RMSE = 1.8203572536042316

################################################################################

K = 500, lam = .1, learning_rate = 0.75, max_iter = 1000, user_based = 0)

iter = 10 , loss = 34.08342340708427 , RMSE train = 1.8510052827449368
iter = 20 , loss = 15.226198139765074 , RMSE train = 0.9960483265949153
iter = 30 , loss = 7.19379952726204 , RMSE train = 0.9372761494225124
iter = 40 , loss = 3.535333278078763 , RMSE train = 0.935762216845799
iter = 50 , loss = 1.858520032590268 , RMSE train = 0.9360048571147075
iter = 60 , loss = 1.0895418827771854 , RMSE train = 0.9360948981985552
iter = 70 , loss = 0.736883916154391 , RMSE train = 0.9361185583662873
iter = 80 , loss = 0.5751555031174662 , RMSE train = 0.9361243750510939
iter = 90 , loss = 0.500987985044017 , RMSE train = 0.9361257687117617
iter = 100 , loss = 0.4669755022288227 , RMSE train = 0.9361260974276665
iter = 110 , loss = 0.45137776562750365 , RMSE train = 0.9361261740584517
iter = 120 , loss = 0.44422482986685086 , RMSE train = 0.9361261917562321
iter = 130 , loss = 0.44094457932162023 , RMSE train = 0.9361261958120344
iter = 140 , loss = 0.4394402951123796 , RMSE train = 0.936126196735481
iter = 150 , loss = 0.4387504476187742 , RMSE train = 0.9361261969445823
iter = 160 , loss = 0.43843409119055965 , RMSE train = 0.9361261969916945
iter = 170 , loss = 0.438289013494843 , RMSE train = 0.93612619700227
iter = 180 , loss = 0.4382224823394708 , RMSE train = 0.9361261970046332
iter = 190 , loss = 0.4381919717974492 , RMSE train = 0.9361261970051641
iter = 200 , loss = 0.43817797994461916 , RMSE train = 0.9361261970052775
iter = 210 , loss = 0.43817156340343977 , RMSE train = 0.9361261970053075
iter = 220 , loss = 0.43816862083074926 , RMSE train = 0.9361261970053119
iter = 230 , loss = 0.438167271389836 , RMSE train = 0.936126197005313
iter = 240 , loss = 0.4381666525460849 , RMSE train = 0.9361261970053132
iter = 250 , loss = 0.438166368748554 , RMSE train = 0.9361261970053134
iter = 260 , loss = 0.4381662386007975 , RMSE train = 0.9361261970053134
iter = 270 , loss = 0.43816617891579274 , RMSE train = 0.9361261970053134
iter = 280 , loss = 0.43816615154456623 , RMSE train = 0.9361261970053134
iter = 290 , loss = 0.4381661389922531 , RMSE train = 0.9361261970053134
iter = 300 , loss = 0.43816613323581605 , RMSE train = 0.9361261970053134
iter = 310 , loss = 0.43816613059593573 , RMSE train = 0.9361261970053134
iter = 320 , loss = 0.43816612938529514 , RMSE train = 0.9361261970053134
iter = 330 , loss = 0.4381661288300987 , RMSE train = 0.9361261970053134
iter = 340 , loss = 0.43816612857548676 , RMSE train = 0.9361261970053134
iter = 350 , loss = 0.43816612845872216 , RMSE train = 0.9361261970053134
iter = 360 , loss = 0.43816612840517405 , RMSE train = 0.9361261970053134
iter = 370 , loss = 0.4381661283806169 , RMSE train = 0.9361261970053134
iter = 380 , loss = 0.43816612836935503 , RMSE train = 0.9361261970053134
iter = 390 , loss = 0.43816612836419033 , RMSE train = 0.9361261970053134
iter = 400 , loss = 0.4381661283618218 , RMSE train = 0.9361261970053134
iter = 410 , loss = 0.43816612836073554 , RMSE train = 0.9361261970053134
iter = 420 , loss = 0.4381661283602374 , RMSE train = 0.9361261970053134
iter = 430 , loss = 0.43816612836000896 , RMSE train = 0.9361261970053134
iter = 440 , loss = 0.4381661283599042 , RMSE train = 0.9361261970053134
iter = 450 , loss = 0.43816612835985613 , RMSE train = 0.9361261970053134
iter = 460 , loss = 0.4381661283598341 , RMSE train = 0.9361261970053134
iter = 470 , loss = 0.438166128359824 , RMSE train = 0.9361261970053134
iter = 480 , loss = 0.4381661283598194 , RMSE train = 0.9361261970053134
iter = 490 , loss = 0.4381661283598172 , RMSE train = 0.9361261970053134
iter = 500 , loss = 0.4381661283598163 , RMSE train = 0.9361261970053134
iter = 510 , loss = 0.43816612835981583 , RMSE train = 0.9361261970053134
iter = 520 , loss = 0.4381661283598156 , RMSE train = 0.9361261970053134
iter = 530 , loss = 0.4381661283598155 , RMSE train = 0.9361261970053134
iter = 540 , loss = 0.4381661283598155 , RMSE train = 0.9361261970053134
iter = 550 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 560 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 570 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 580 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 590 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 600 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 610 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 620 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 630 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 640 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 650 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 660 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 670 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 680 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 690 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 700 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 710 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 720 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 730 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 740 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 750 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 760 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 770 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 780 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 790 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 800 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 810 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 820 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 830 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 840 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 850 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 860 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 870 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 880 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 890 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 900 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 910 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 920 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 930 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 940 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 950 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 960 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 970 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 980 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 990 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134
iter = 1000 , loss = 0.43816612835981544 , RMSE train = 0.9361261970053134

User-based MF, aMSE = 1.8203572558685246

################################################################################

